iNextEst.size_based.Assemblage	iNextEst.size_based.m	iNextEst.size_based.Method	iNextEst.size_based.Order.q	iNextEst.size_based.qD	iNextEst.size_based.qD.LCL	iNextEst.size_based.qD.UCL	iNextEst.size_based.SC	iNextEst.size_based.SC.LCL	iNextEst.size_based.SC.UCL	iNextEst.coverage_based.Assemblage	iNextEst.coverage_based.SC	iNextEst.coverage_based.m	iNextEst.coverage_based.Method	iNextEst.coverage_based.Order.q	iNextEst.coverage_based.qD	iNextEst.coverage_based.qD.LCL	iNextEst.coverage_based.qD.UCL
Assemblage1	20575	Rarefaction	1	1294.26032504814	1287.63801962111	1300.88263047516	0.830293817386539	0.829422083499074	0.831165551274004	Assemblage1	0.830293817476587	20575	Rarefaction	1	1294.2603254293	1285.29321167004	1303.22743918856
Assemblage1	21366	Rarefaction	1	1305.13752644301	1298.43038069772	1311.84467218829	0.833416997748646	0.832548849152629	0.834285146344664	Assemblage1	0.833416998052577	21366	Rarefaction	1	1305.13752747303	1296.08262001584	1314.19243493022
Assemblage1	22157	Rarefaction	1	1315.54804404519	1308.75877782689	1322.33731026349	0.83641125018514	0.83554684683309	0.83727565353719	Assemblage1	0.836411250853907	22157	Rarefaction	1	1315.54804647084	1306.41020444476	1324.68588849691
Assemblage1	22949	Rarefaction	1	1325.53724612723	1318.66833022931	1332.40616202514	0.839289404521032	0.838428890823995	0.840149918218068	Assemblage1	0.839289405381321	22949	Rarefaction	1	1325.53724910426	1316.32084552891	1334.7536526796
Assemblage1	23740	Rarefaction	1	1335.10967556736	1328.16364448672	1342.055706648	0.842052494010791	0.841195986060106	0.842909001961476	Assemblage1	0.842052493819306	23740	Rarefaction	1	1335.10967458139	1325.81892737098	1344.4004217918
Assemblage1	24531	Rarefaction	1	1344.30508599384	1337.28424600603	1351.32592598165	0.844711676761978	0.843859279042436	0.84556407448152	Assemblage1	0.844711677296484	24531	Rarefaction	1	1344.30508768326	1334.94379515775	1353.66638020878
Assemblage1	25323	Rarefaction	1	1353.1588077934	1346.06525858733	1360.25235699946	0.847276852179147	0.846428660034267	0.848125044324028	Assemblage1	0.84727685235774	25323	Rarefaction	1	1353.15880805413	1343.73040439628	1362.58721171198
Assemblage1	26114	Rarefaction	1	1361.67066254071	1354.50658001737	1368.83474506406	0.849747630499536	0.848903715913812	0.850591545085259	Assemblage1	0.849747630973405	26114	Rarefaction	1	1361.67066403253	1352.17848355621	1371.16284450885
Assemblage1	26905	Rarefaction	1	1369.87225023756	1362.6396177474	1377.10488272773	0.852132833552965	0.851293262629711	0.852972404476219	Assemblage1	0.852132833818542	26905	Rarefaction	1	1369.87225148159	1360.31931715904	1379.42518580414
Assemblage1	27697	Rarefaction	1	1377.7918658442	1370.4924913352	1385.0912403532	0.854440357252749	0.853605191957391	0.855275522548108	Assemblage1	0.854440357145417	27697	Rarefaction	1	1377.79186576405	1368.18091430754	1387.40281722056
