Subrepertoire	Sample	TCRa_reads	Observation_type	Shannon_diversity	Coverage
Ctsl-independent	30903b-046	46791	Rarefaction	555.254197250358	0.984671147416863
Ctsl-independent	30903b-046	47213	Rarefaction	555.455839310139	0.984843494680452
Ctsl-independent	30903b-046	47634	Rarefaction	555.653776447885	0.985012366272513
Ctsl-independent	30903b-046	48056	Rarefaction	555.849026410501	0.985178640290868
Ctsl-independent	30903b-046	48477	Rarefaction	556.040738385372	0.98534160188997
Ctsl-independent	30903b-046	48899	Rarefaction	556.229895575724	0.985502096300759
Ctsl-independent	30903b-046	49320	Rarefaction	556.415671579956	0.985659431504559
Ctsl-independent	30903b-046	49742	Rarefaction	556.599017053549	0.985814421591846
Ctsl-independent	30903b-046	50163	Rarefaction	556.779128794707	0.985966396397222
Ctsl-independent	30903b-046	50585	Rarefaction	556.956926433066	0.986116140487415
Ctsl-independent	30903b-046	51006	Rarefaction	557.131629134606	0.986263004648205
Ctsl-independent	30903b-046	51428	Rarefaction	557.304127005568	0.986407745402561
Ctsl-independent	30903b-046	51849	Rarefaction	557.473660723338	0.98654973364088
Ctsl-independent	30903b-046	52271	Rarefaction	557.641092368458	0.986689699224668
Ctsl-independent	30903b-046	52693	Rarefaction	557.806071362906	0.986827355853302
Ctsl-independent	30903b-046	53114	Rarefaction	557.968268609225	0.986962437499572
Ctsl-independent	30903b-046	53536	Rarefaction	558.12850653588	0.987095636454882
Ctsl-independent	30903b-046	53957	Rarefaction	558.286076023152	0.987226370392863
Ctsl-independent	30903b-046	54379	Rarefaction	558.441774378721	0.987355308059208
Ctsl-independent	30903b-046	54800	Rarefaction	558.594911280447	0.987481884544426
Ctsl-independent	30903b-046	55222	Rarefaction	558.746260262316	0.987606746151822
Ctsl-independent	30903b-046	55643	Rarefaction	558.895148892772	0.987729344707766
Ctsl-independent	30903b-046	56065	Rarefaction	559.042328079978	0.987850305118226
Ctsl-independent	30903b-046	56486	Rarefaction	559.187142756187	0.987969095284703
Ctsl-independent	30903b-046	56908	Rarefaction	559.33032199112	0.988086319692831
Ctsl-independent	30903b-046	57329	Rarefaction	559.471227402064	0.988201461713234
Ctsl-independent	30903b-046	57751	Rarefaction	559.61056756706	0.988315106320831
Ctsl-independent	30903b-046	58172	Rarefaction	559.747719951908	0.988426751760252
Ctsl-independent	30903b-046	58594	Rarefaction	559.883373213923	0.988536964367281
Ctsl-independent	30903b-046	59016	Rarefaction	560.017235446999	0.988645511982148
Ctsl-independent	30903b-046	59437	Rarefaction	560.149031030156	0.988752177274126
Ctsl-independent	30903b-046	59859	Rarefaction	560.279420024987	0.988857500127948
Ctsl-independent	30903b-046	60280	Rarefaction	560.407817995898	0.988961013572207
Ctsl-independent	30903b-046	60702	Rarefaction	560.534867141521	0.989063240808957
Ctsl-independent	30903b-046	61123	Rarefaction	560.659996993698	0.989163727873705
Ctsl-independent	30903b-046	61545	Rarefaction	560.783832903732	0.989262981993717
Ctsl-independent	30903b-046	61966	Rarefaction	560.905817844973	0.989360561750006
Ctsl-independent	30903b-046	62388	Rarefaction	561.026560540572	0.989456959038887
Ctsl-independent	30903b-046	62809	Rarefaction	561.145517481879	0.989551744541228
Ctsl-independent	30903b-046	63231	Rarefaction	561.263281430095	0.989645395463902
Ctsl-independent	30903b-046	63652	Rarefaction	561.379321605783	0.9897374941388
Ctsl-independent	30903b-046	64074	Rarefaction	561.494215607368	0.989828503683578
Ctsl-independent	30903b-046	64496	Rarefaction	561.607712200173	0.989918228788442
Ctsl-independent	30903b-046	64917	Rarefaction	561.719572398206	0.990006485692877
Ctsl-independent	30903b-046	65339	Rarefaction	561.830352454766	0.990093717428411
Ctsl-independent	30903b-046	65760	Rarefaction	561.939551225015	0.990179533687504
Ctsl-independent	30903b-046	66182	Rarefaction	562.047710937895	0.99026436477257
Ctsl-independent	30903b-046	66603	Rarefaction	562.154341955604	0.990347830653018
Ctsl-independent	30903b-046	67025	Rarefaction	562.259973189891	0.990430349400255
Ctsl-independent	30903b-046	67446	Rarefaction	562.364125945592	0.990511550909378
Ctsl-independent	30903b-046	67868	Rarefaction	562.467316268073	0.990591841485011
Ctsl-independent	30903b-046	68289	Rarefaction	562.569075945552	0.990670860605222
Ctsl-independent	30903b-046	68711	Rarefaction	562.669908755825	0.990749003258461
Ctsl-independent	30903b-046	69132	Rarefaction	562.769356905115	0.990825918192482
Ctsl-independent	30903b-046	69554	Rarefaction	562.867912030389	0.99090198949893
Ctsl-independent	30903b-046	69976	Rarefaction	562.965355965969	0.990977051561269
Ctsl-independent	30903b-046	70397	Rarefaction	563.061480150535	0.991050947914167
Ctsl-independent	30903b-046	70819	Rarefaction	563.156759517457	0.991124047062852
Ctsl-independent	30903b-046	71240	Rarefaction	563.250760172748	0.991196019568519
Ctsl-independent	30903b-046	71662	Rarefaction	563.343946249457	0.991267224026928
Ctsl-independent	30903b-046	72083	Rarefaction	563.435893011235	0.99133733923073
Ctsl-independent	30903b-046	72505	Rarefaction	563.527053839584	0.991406714211064
Ctsl-independent	30903b-046	72926	Rarefaction	563.617013035549	0.991475035723407
Ctsl-independent	30903b-046	73348	Rarefaction	563.70621399797	0.991542643578537
Ctsl-independent	30903b-046	73769	Rarefaction	563.794249472405	0.991609232240016
Ctsl-independent	30903b-046	74191	Rarefaction	563.881553035929	0.9916751326301
Ctsl-independent	30903b-046	74612	Rarefaction	563.967725605423	0.991740046659513
Ctsl-independent	30903b-046	75034	Rarefaction	564.053191544563	0.991804296681547
Ctsl-independent	30903b-046	75455	Rarefaction	564.137559814317	0.991867591817229
Ctsl-independent	30903b-046	75877	Rarefaction	564.221245437375	0.991930246137928
Ctsl-independent	30903b-046	76299	Rarefaction	564.304060568876	0.991992121473994
Ctsl-independent	30903b-046	76720	Rarefaction	564.385825621626	0.992053086756349
Ctsl-independent	30903b-046	77142	Rarefaction	564.466942279128	0.992113444158409
Ctsl-independent	30903b-046	77563	Rarefaction	564.547038972133	0.992172919875648
Ctsl-independent	30903b-046	77985	Rarefaction	564.626508664216	0.992231808490032
Ctsl-independent	30903b-046	78406	Rarefaction	564.704987213944	0.992289842655795
Ctsl-independent	30903b-046	78828	Rarefaction	564.78285958865	0.992347309608825
Ctsl-independent	30903b-046	79249	Rarefaction	564.859768679382	0.992403948266993
Ctsl-independent	30903b-046	79671	Rarefaction	564.936091456018	0.992460038774311
Ctsl-independent	30903b-046	80092	Rarefaction	565.011477699463	0.992515326114018
Ctsl-independent	30903b-046	80514	Rarefaction	565.086296500015	0.99257008356814
Ctsl-independent	30903b-046	80935	Rarefaction	565.160204543915	0.992624062002934
Ctsl-independent	30903b-046	81357	Rarefaction	565.233563501196	0.992677528065599
Ctsl-independent	30903b-046	81779	Rarefaction	565.306207726517	0.992730362794002
Ctsl-independent	30903b-046	82200	Rarefaction	565.377977800024	0.992782453017791
Ctsl-independent	30903b-046	82622	Rarefaction	565.449224877425	0.992834055809039
Ctsl-independent	30903b-046	83043	Rarefaction	565.519621396177	0.992884936000047
Ctsl-independent	30903b-046	83465	Rarefaction	565.589511339288	0.992935344547002
Ctsl-independent	30903b-046	83886	Rarefaction	565.658573199533	0.99298505157524
Ctsl-independent	30903b-046	84308	Rarefaction	565.727144522648	0.993034302113048
Ctsl-independent	30903b-046	84729	Rarefaction	565.794909355499	0.993082871429686
Ctsl-independent	30903b-046	85151	Rarefaction	565.862198723549	0.993130998805278
Ctsl-independent	30903b-046	85572	Rarefaction	565.928702915316	0.993178464506973
Ctsl-independent	30903b-046	85994	Rarefaction	565.99474608078	0.993225502247241
Ctsl-independent	30903b-046	86415	Rarefaction	566.060024260493	0.993271897142059
Ctsl-independent	30903b-046	86837	Rarefaction	566.124855639137	0.993317877510989
Ctsl-independent	30903b-046	87258	Rarefaction	566.188941263663	0.993363233178343
Ctsl-independent	30903b-046	87680	Rarefaction	566.252594004627	0.993408187233611
Ctsl-independent	30903b-046	88102	Rarefaction	566.315668628492	0.993452638826605
Ctsl-independent	30903b-046	88523	Rarefaction	566.378025430136	0.993496491731737
Ctsl-independent	30903b-046	88945	Rarefaction	566.43996849759	0.993539961479959
Ctsl-independent	30903b-046	89366	Rarefaction	566.501211852051	0.993582849102745
Ctsl-independent	30903b-046	89788	Rarefaction	566.562053722736	0.99362536528487
Ctsl-independent	30903b-046	90209	Rarefaction	566.622213015559	0.993667315323951
Ctsl-independent	30903b-046	90631	Rarefaction	566.681982629415	0.993708905198279
Ctsl-independent	30903b-046	91052	Rarefaction	566.741086619881	0.993749944349017
Ctsl-independent	30903b-046	91474	Rarefaction	566.79981227018	0.993790634190788
Ctsl-independent	30903b-046	91895	Rarefaction	566.857888317682	0.99383078819703
Ctsl-independent	30903b-046	92317	Rarefaction	566.915597104169	0.993870603344737
Ctsl-independent	30903b-046	92738	Rarefaction	566.972671776119	0.99390989703222
Ctsl-independent	30903b-046	93160	Rarefaction	567.02939001746	0.993948861930462
Ctsl-independent	30903b-046	93582	Rarefaction	567.085621834291	0.993987410109348
Ctsl-independent	30903b-046	94003	Rarefaction	567.141241935652	0.994025457484025
Ctsl-independent	30903b-046	94425	Rarefaction	567.196520720243	0.994063190493351
Ctsl-independent	30903b-046	94846	Rarefaction	567.251202091406	0.994100435883591
Ctsl-independent	30903b-046	95268	Rarefaction	567.3055519109	0.994137376088643
Ctsl-independent	30903b-046	95689	Rarefaction	567.359318323783	0.994173841418522
Ctsl-independent	30903b-046	96111	Rarefaction	567.412762561325	0.994210010413739
Ctsl-independent	30903b-046	96532	Rarefaction	567.465636621898	0.99424571685752
Ctsl-independent	30903b-046	96954	Rarefaction	567.518197438594	0.994281135502941
Ctsl-independent	30903b-046	97375	Rarefaction	567.570201450065	0.994316103511053
Ctsl-independent	30903b-046	97797	Rarefaction	567.621900902849	0.994350791955169
Ctsl-independent	30903b-046	98218	Rarefaction	567.673056010279	0.994385041289987
Ctsl-independent	30903b-046	98640	Rarefaction	567.723915047601	0.994419019006704
Ctsl-independent	30903b-046	99061	Rarefaction	567.774241894062	0.994452568766063
Ctsl-independent	30903b-046	99483	Rarefaction	567.824280825665	0.994485854577491
Ctsl-independent	30903b-046	99905	Rarefaction	567.873916637846	0.994518800898905
Ctsl-independent	30903b-046	100326	Rarefaction	567.923038022489	0.994551335330173
Ctsl-independent	30903b-046	100748	Rarefaction	567.971883171292	0.994583616827935
Ctsl-independent	30903b-046	101169	Rarefaction	568.020225128034	0.994615496716542
Ctsl-independent	30903b-046	101591	Rarefaction	568.068298281806	0.994647130700025
Ctsl-independent	30903b-046	102012	Rarefaction	568.115879371568	0.994678373029153
Ctsl-independent	30903b-046	102434	Rarefaction	568.1631988535	0.994709376243372
Ctsl-independent	30903b-046	102855	Rarefaction	568.210036734036	0.994739997446824
Ctsl-independent	30903b-046	103277	Rarefaction	568.25662011505	0.994770386095667
Ctsl-independent	30903b-046	103698	Rarefaction	568.302732304668	0.994800402076856
Ctsl-independent	30903b-046	104120	Rarefaction	568.348596609289	0.994830191844022
Ctsl-independent	30903b-046	104541	Rarefaction	568.39399983727	0.994859617998275
Ctsl-independent	30903b-046	104963	Rarefaction	568.439161758864	0.994888824068089
Ctsl-independent	30903b-046	105385	Rarefaction	568.483977879287	0.994917743495308
Ctsl-independent	30903b-046	105806	Rarefaction	568.528347535813	0.994946312378725
Ctsl-independent	30903b-046	106228	Rarefaction	568.57248527066	0.99497466999815
Ctsl-independent	30903b-046	106649	Rarefaction	568.61618580602	0.995002685451457
Ctsl-independent	30903b-046	107071	Rarefaction	568.659660337996	0.995030495280473
Ctsl-independent	30903b-046	107492	Rarefaction	568.702706656414	0.995057971069351
Ctsl-independent	30903b-046	107914	Rarefaction	568.745533040807	0.995085246688887
Ctsl-independent	30903b-046	108335	Rarefaction	568.787939662707	0.995112196151011
Ctsl-independent	30903b-046	108757	Rarefaction	568.830132102967	0.995138950722305
Ctsl-independent	30903b-046	109178	Rarefaction	568.871913612233	0.995165386784716
Ctsl-independent	30903b-046	109600	Rarefaction	568.913486116942	0.995191633066124
Ctsl-independent	30903b-046	110021	Rarefaction	568.954656110065	0.995217568259839
Ctsl-independent	30903b-046	110443	Rarefaction	568.995622526117	0.995243318620255
Ctsl-independent	30903b-046	110865	Rarefaction	569.036290383867	0.995268825252418
Ctsl-independent	30903b-046	111286	Rarefaction	569.076567635945	0.9952940315302
Ctsl-independent	30903b-046	111708	Rarefaction	569.116648935969	0.995319060104941
Ctsl-independent	30903b-046	112129	Rarefaction	569.15634740343	0.995343795215221
Ctsl-independent	30903b-046	112551	Rarefaction	569.195854854879	0.995368357188999
Ctsl-independent	30903b-046	112972	Rarefaction	569.234986988728	0.995392632390871
Ctsl-independent	30903b-046	113394	Rarefaction	569.273932848667	0.995416738882043
Ctsl-independent	30903b-046	113815	Rarefaction	569.312510714411	0.995440565102431
Ctsl-independent	30903b-046	114237	Rarefaction	569.350906852788	0.995464226898008
Ctsl-independent	30903b-046	114658	Rarefaction	569.388942246612	0.995487614738344
Ctsl-independent	30903b-046	115080	Rarefaction	569.426800366249	0.995510842309799
Ctsl-independent	30903b-046	115501	Rarefaction	569.464304593983	0.995533802062561
Ctsl-independent	30903b-046	115923	Rarefaction	569.501635986498	0.995556605575118
Ctsl-independent	30903b-046	116344	Rarefaction	569.538620205808	0.995579147233039
Ctsl-independent	30903b-046	116766	Rarefaction	569.575435844452	0.99560153655697
Ctsl-independent	30903b-046	117188	Rarefaction	569.61199729599	0.995623722158891
Ctsl-independent	30903b-046	117609	Rarefaction	569.648221516824	0.99564565454464
Ctsl-independent	30903b-046	118031	Rarefaction	569.684283033014	0.99566744023717
Ctsl-independent	30903b-046	118452	Rarefaction	569.720013431796	0.995688978273795
Ctsl-independent	30903b-046	118874	Rarefaction	569.75558546225	0.99571037323478
Ctsl-independent	30903b-046	119295	Rarefaction	569.790832505901	0.995731525945619
Ctsl-independent	30903b-046	119717	Rarefaction	569.825924745926	0.995752539091308
Ctsl-independent	30903b-046	120138	Rarefaction	569.860698296729	0.995773315244888
Ctsl-independent	30903b-046	120560	Rarefaction	569.895320513679	0.995793955241329
Ctsl-independent	30903b-046	120981	Rarefaction	569.929629768861	0.995814363359707
Ctsl-independent	30903b-046	121403	Rarefaction	569.96379147828	0.995834638628503
Ctsl-independent	30903b-046	121824	Rarefaction	569.997645988645	0.995854686996138
Ctsl-independent	30903b-046	122246	Rarefaction	570.031356418575	0.995874605724054
Ctsl-independent	30903b-046	122668	Rarefaction	570.064844101742	0.995894348973942
Ctsl-independent	30903b-046	123089	Rarefaction	570.098032948554	0.995913872543153
Ctsl-independent	30903b-046	123511	Rarefaction	570.131082612702	0.995933271115519
Ctsl-independent	30903b-046	123932	Rarefaction	570.163838903852	0.995952454658218
Ctsl-independent	30903b-046	124354	Rarefaction	570.196459134857	0.995971516187079
Ctsl-independent	30903b-046	124775	Rarefaction	570.228791173251	0.995990367215328
Ctsl-independent	30903b-046	125197	Rarefaction	570.260990370432	0.996009099127692
Ctsl-independent	30903b-046	125618	Rarefaction	570.292906386821	0.996027624948285
Ctsl-independent	30903b-046	126040	Rarefaction	570.324692840012	0.996046034469239
Ctsl-independent	30903b-046	126461	Rarefaction	570.356200846425	0.996064242192734
Ctsl-independent	30903b-046	126883	Rarefaction	570.38758223831	0.996082336351105
Ctsl-independent	30903b-046	127304	Rarefaction	570.4186902291	0.99610023289544
Ctsl-independent	30903b-046	127726	Rarefaction	570.449674487407	0.99611801853456
Ctsl-independent	30903b-046	128147	Rarefaction	570.480389994173	0.996135610634184
Ctsl-independent	30903b-046	128569	Rarefaction	570.510984600289	0.996153094412295
Ctsl-independent	30903b-046	128991	Rarefaction	570.541386889617	0.996170429526522
Ctsl-independent	30903b-046	129412	Rarefaction	570.571527319422	0.996187577022507
Ctsl-independent	30903b-046	129834	Rarefaction	570.601550988462	0.996204619940228
Ctsl-independent	30903b-046	130255	Rarefaction	570.631317274584	0.996221479059492
Ctsl-independent	30903b-046	130677	Rarefaction	570.660969289505	0.996238236009285
Ctsl-independent	30903b-046	131098	Rarefaction	570.690368310695	0.996254812884886
Ctsl-independent	30903b-046	131520	Rarefaction	570.719655662792	0.99627128993336
Ctsl-independent	30903b-046	131941	Rarefaction	570.748694313343	0.996287590537289
Ctsl-independent	30903b-046	132363	Rarefaction	570.777623727516	0.996303793593137
Ctsl-independent	30903b-046	132784	Rarefaction	570.806308633646	0.99631982374452
Ctsl-independent	30903b-046	133206	Rarefaction	570.834886738422	0.996335758564537
Ctsl-independent	30903b-046	133627	Rarefaction	570.863224221941	0.996351523930788
Ctsl-independent	30903b-046	134049	Rarefaction	570.891457432921	0.996367196123169
Ctsl-independent	30903b-046	134471	Rarefaction	570.919520343488	0.996382738907769
Ctsl-independent	30903b-046	134892	Rarefaction	570.947348593178	0.996398117259135
Ctsl-independent	30903b-046	135314	Rarefaction	570.9750759025	0.996413405566585
Ctsl-independent	30903b-046	135735	Rarefaction	571.002572325034	0.996428532683297
Ctsl-independent	30903b-046	136157	Rarefaction	571.029970089823	0.996443571770513
Ctsl-independent	30903b-046	136578	Rarefaction	571.057140767634	0.99645845283261
Ctsl-independent	30903b-046	137000	Rarefaction	571.084214899791	0.996473247828025
Ctsl-independent	30903b-046	137421	Rarefaction	571.111065596512	0.996487887885189
Ctsl-independent	30903b-046	137843	Rarefaction	571.137821802425	0.996502443787949
Ctsl-independent	30903b-046	138264	Rarefaction	571.164358150879	0.996516847764273
Ctsl-independent	30903b-046	138686	Rarefaction	571.190802130976	0.996531169446883
Ctsl-independent	30903b-046	139107	Rarefaction	571.217029797411	0.996545342144956
Ctsl-independent	30903b-046	139529	Rarefaction	571.243167005721	0.996559434362119
Ctsl-independent	30903b-046	139951	Rarefaction	571.269152570903	0.99657341345819
Ctsl-independent	30903b-046	140372	Rarefaction	571.294927072047	0.996587247852855
Ctsl-independent	30903b-046	140794	Rarefaction	571.320613933255	0.996601004397854
Ctsl-independent	30903b-046	141215	Rarefaction	571.346092750111	0.996614619010439
Ctsl-independent	30903b-046	141637	Rarefaction	571.371486031286	0.996628157472139
Ctsl-independent	30903b-046	142058	Rarefaction	571.396674688086	0.996641556705639
Ctsl-independent	30903b-046	142480	Rarefaction	571.421779299034	0.996654881442054
Ctsl-independent	30903b-046	142901	Rarefaction	571.446682565231	0.996668069592382
Ctsl-independent	30903b-046	143323	Rarefaction	571.471503765707	0.996681184858099
Ctsl-independent	30903b-046	143744	Rarefaction	571.496126485091	0.996694166117077
Ctsl-independent	30903b-046	144166	Rarefaction	571.520668981278	0.996707076064157
Ctsl-independent	30903b-046	144587	Rarefaction	571.545015898741	0.996719854524226
Ctsl-independent	30903b-046	145009	Rarefaction	571.569284285038	0.996732563204119
Ctsl-independent	30903b-046	145430	Rarefaction	571.593360216111	0.996745142858948
Ctsl-independent	30903b-046	145852	Rarefaction	571.617359170515	0.996757654228109
Ctsl-independent	30903b-046	146274	Rarefaction	571.6412250378	0.996770068281422
Ctsl-independent	30903b-046	146695	Rarefaction	571.664902683217	0.996782356899333
Ctsl-independent	30903b-046	147117	Rarefaction	571.688505792113	0.996794579404229
Ctsl-independent	30903b-046	147538	Rarefaction	571.711923609946	0.996806678797141
Ctsl-independent	30903b-046	147960	Rarefaction	571.735268413082	0.99681871348
Ctsl-independent	30903b-046	148381	Rarefaction	571.758430678321	0.996830627323304
Ctsl-independent	30903b-046	148803	Rarefaction	571.781521492273	0.996842477824666
Ctsl-independent	30903b-046	149224	Rarefaction	571.804432318206	0.996854209707116
Ctsl-independent	30903b-046	149646	Rarefaction	571.827273304193	0.996865879583039
Ctsl-independent	30903b-046	150067	Rarefaction	571.849936951133	0.99687743301078
Ctsl-independent	30903b-046	150489	Rarefaction	571.872532103992	0.996888925734789
Ctsl-independent	30903b-046	150910	Rarefaction	571.894952692881	0.996900304132977
Ctsl-independent	30903b-046	151332	Rarefaction	571.917305983101	0.996911623099154
Ctsl-independent	30903b-046	151754	Rarefaction	571.939539810736	0.996922856333688
Ctsl-independent	30903b-046	152175	Rarefaction	571.961602675286	0.996933978339364
Ctsl-independent	30903b-046	152597	Rarefaction	571.983600631012	0.996945042763203
Ctsl-independent	30903b-046	153018	Rarefaction	572.005430134162	0.996955997966579
Ctsl-independent	30903b-046	153440	Rarefaction	572.027195789546	0.996966896784428
Ctsl-independent	30903b-046	153861	Rarefaction	572.048795503343	0.996977688344749
Ctsl-independent	30903b-046	154283	Rarefaction	572.070332820716	0.996988424687907
Ctsl-independent	30903b-046	154704	Rarefaction	572.091706389851	0.996999055694629
Ctsl-independent	30903b-046	155126	Rarefaction	572.113018824334	0.997009632624362
Ctsl-independent	30903b-046	155547	Rarefaction	572.134170038978	0.997020106096859
Ctsl-independent	30903b-046	155969	Rarefaction	572.15526116935	0.997030526606442
Ctsl-independent	30903b-046	156390	Rarefaction	572.176193275969	0.997040845496232
Ctsl-independent	30903b-046	156812	Rarefaction	572.197066666819	0.997051112511765
Ctsl-independent	30903b-046	157233	Rarefaction	572.217783311638	0.997061279706804
Ctsl-independent	30903b-046	157655	Rarefaction	572.238442316213	0.997071396089201
Ctsl-independent	30903b-046	158077	Rarefaction	572.258995261935	0.997081438121195
Ctsl-independent	30903b-046	158498	Rarefaction	572.279394598012	0.997091382960719
Ctsl-independent	30903b-046	158920	Rarefaction	572.2997381349	0.997101278536587
Ctsl-independent	30903b-046	159341	Rarefaction	572.31993024652	0.997111078625029
Ctsl-independent	30903b-046	159763	Rarefaction	572.340067594813	0.997120830451765
Ctsl-independent	30903b-046	160184	Rarefaction	572.360055573485	0.99713048845933
Ctsl-independent	30903b-046	160606	Rarefaction	572.379989952975	0.997140099185331
Ctsl-independent	30903b-046	161027	Rarefaction	572.399776927228	0.997149617726086
Ctsl-independent	30903b-046	161449	Rarefaction	572.419511418115	0.997159089942096
Ctsl-independent	30903b-046	161870	Rarefaction	572.439100492488	0.997168471572695
Ctsl-independent	30903b-046	162292	Rarefaction	572.458638108502	0.997177807813913
Ctsl-independent	30903b-046	162713	Rarefaction	572.478032318291	0.997187055036579
Ctsl-independent	30903b-046	163135	Rarefaction	572.497375960187	0.997196257783819
Ctsl-independent	30903b-046	163557	Rarefaction	572.516623710236	0.997205394619666
Ctsl-independent	30903b-046	163978	Rarefaction	572.535730948032	0.997214444726976
Ctsl-independent	30903b-046	164400	Rarefaction	572.554789137542	0.997223451693327
Ctsl-independent	30903b-046	164821	Rarefaction	572.573708713374	0.997232373416771
Ctsl-independent	30903b-046	165243	Rarefaction	572.592580235357	0.997241252863447
Ctsl-independent	30903b-046	165664	Rarefaction	572.611314952706	0.997250048524656
Ctsl-independent	30903b-046	166086	Rarefaction	572.630002493859	0.997258802753646
Ctsl-independent	30903b-046	166507	Rarefaction	572.648555083799	0.997267474623067
Ctsl-independent	30903b-046	166929	Rarefaction	572.667061457728	0.997276105887448
Ctsl-independent	30903b-046	167350	Rarefaction	572.685434576372	0.997284656189721
Ctsl-independent	30903b-046	167772	Rarefaction	572.703762421057	0.997293166695312
Ctsl-independent	30903b-046	168193	Rarefaction	572.721958726405	0.997301597608139
Ctsl-independent	30903b-046	168615	Rarefaction	572.740110694486	0.997309989514877
Ctsl-independent	30903b-046	169036	Rarefaction	572.758132736771	0.997318303171187
Ctsl-independent	30903b-046	169458	Rarefaction	572.776111378631	0.997326578594735
Ctsl-independent	30903b-046	169880	Rarefaction	572.794004074781	0.997334796488696
Ctsl-independent	30903b-046	170301	Rarefaction	572.811769396993	0.997342938094442
Ctsl-independent	30903b-046	170723	Rarefaction	572.829492622456	0.997351042598279
Ctsl-independent	30903b-046	171144	Rarefaction	572.847090083887	0.997359072089547
Ctsl-independent	30903b-046	171566	Rarefaction	572.864646032167	0.997367065210881
Ctsl-independent	30903b-046	171987	Rarefaction	572.882077901174	0.997374984571128
Ctsl-independent	30903b-046	172409	Rarefaction	572.899469073736	0.997382868278127
Ctsl-independent	30903b-046	172830	Rarefaction	572.9167377909	0.997390679448966
Ctsl-independent	30903b-046	173252	Rarefaction	572.933966579695	0.997398455669201
Ctsl-independent	30903b-046	173673	Rarefaction	572.951074397245	0.997406160554653
Ctsl-independent	30903b-046	174095	Rarefaction	572.968143117394	0.997413831176168
Ctsl-independent	30903b-046	174516	Rarefaction	572.98509234762	0.997421431641409
Ctsl-independent	30903b-046	174938	Rarefaction	573.002003164456	0.997428998515408
Ctsl-independent	30903b-046	175360	Rarefaction	573.018835874445	0.99743651413734
Ctsl-independent	30903b-046	175781	Rarefaction	573.035551209889	0.997443961327322
Ctsl-independent	30903b-046	176203	Rarefaction	573.052229409303	0.997451375909088
Ctsl-independent	30903b-046	176624	Rarefaction	573.068791724446	0.997458723180775
Ctsl-independent	30903b-046	177046	Rarefaction	573.085317496934	0.997466038482342
Ctsl-independent	30903b-046	177467	Rarefaction	573.101728898188	0.997473287573087
Ctsl-independent	30903b-046	177889	Rarefaction	573.118104452295	0.997480505318689
Ctsl-independent	30903b-046	178310	Rarefaction	573.134366995257	0.997487657932614
Ctsl-independent	30903b-046	178732	Rarefaction	573.150594347728	0.9974947798132
Ctsl-independent	30903b-046	179153	Rarefaction	573.166710093161	0.997501837619754
Ctsl-independent	30903b-046	179575	Rarefaction	573.18279132014	0.997508865292337
Ctsl-independent	30903b-046	179996	Rarefaction	573.198762287557	0.997515829929315
Ctsl-independent	30903b-046	180418	Rarefaction	573.214699382999	0.997522765019587
Ctsl-independent	30903b-046	180840	Rarefaction	573.230565065499	0.99752965436388
Ctsl-independent	30903b-046	181261	Rarefaction	573.246322527471	0.997536482192898
Ctsl-independent	30903b-046	181683	Rarefaction	573.262047003879	0.99754328133344
Ctsl-independent	30903b-046	182104	Rarefaction	573.277664558712	0.997550019948707
Ctsl-independent	30903b-046	182526	Rarefaction	573.293249770534	0.997556730433103
Ctsl-independent	30903b-046	182947	Rarefaction	573.308729311522	0.997563381362237
Ctsl-independent	30903b-046	183369	Rarefaction	573.324177135056	0.997570004708004
Ctsl-independent	30903b-046	183790	Rarefaction	573.339520490803	0.997576569450472
Ctsl-independent	30903b-046	184212	Rarefaction	573.354832783554	0.997583107145294
Ctsl-independent	30903b-046	184633	Rarefaction	573.370041935927	0.997589587171939
Ctsl-independent	30903b-046	185055	Rarefaction	573.385220437626	0.997596040675853
Ctsl-independent	30903b-046	185476	Rarefaction	573.400296963123	0.997602437429
Ctsl-independent	30903b-046	185898	Rarefaction	573.415343580553	0.997608808173522
Ctsl-independent	30903b-046	186319	Rarefaction	573.430289334159	0.997615123067301
Ctsl-independent	30903b-046	186741	Rarefaction	573.445205766113	0.997621412457196
Ctsl-independent	30903b-046	187163	Rarefaction	573.46005760209	0.997627661641631
Ctsl-independent	30903b-046	187584	Rarefaction	573.474810403213	0.997633856294139
Ctsl-independent	30903b-046	188006	Rarefaction	573.489534615591	0.997640026180744
Ctsl-independent	30903b-046	188427	Rarefaction	573.504160892069	0.997646142395964
Ctsl-independent	30903b-046	188849	Rarefaction	573.518759170263	0.997652234326119
Ctsl-independent	30903b-046	189270	Rarefaction	573.533260659397	0.99765827342768
Ctsl-independent	30903b-046	189692	Rarefaction	573.547734590337	0.997664288713969
Ctsl-independent	30903b-046	190113	Rarefaction	573.562112814372	0.997670252000346
Ctsl-independent	30903b-046	190535	Rarefaction	573.576464012902	0.99767619193349
Ctsl-independent	30903b-046	190956	Rarefaction	573.590720571397	0.997682080679383
Ctsl-independent	30903b-046	191378	Rarefaction	573.604950735201	0.997687946524732
Ctsl-independent	30903b-046	191799	Rarefaction	573.619087271617	0.997693761980368
Ctsl-independent	30903b-046	192221	Rarefaction	573.633197845665	0.997699554979381
Ctsl-independent	30903b-046	192643	Rarefaction	573.647249176668	0.997705311972642
Ctsl-independent	30903b-046	193064	Rarefaction	573.661208451541	0.99771101974535
Ctsl-independent	30903b-046	193486	Rarefaction	573.675142457516	0.997716705714008
