iNextEst.size_based.Assemblage	iNextEst.size_based.m	iNextEst.size_based.Method	iNextEst.size_based.Order.q	iNextEst.size_based.qD	iNextEst.size_based.qD.LCL	iNextEst.size_based.qD.UCL	iNextEst.size_based.SC	iNextEst.size_based.SC.LCL	iNextEst.size_based.SC.UCL	iNextEst.coverage_based.Assemblage	iNextEst.coverage_based.SC	iNextEst.coverage_based.m	iNextEst.coverage_based.Method	iNextEst.coverage_based.Order.q	iNextEst.coverage_based.qD	iNextEst.coverage_based.qD.LCL	iNextEst.coverage_based.qD.UCL
Assemblage1	10335	Rarefaction	1	1002.10483118858	996.65333266674	1007.55632971041	0.915261990925129	0.915078556659642	0.915445425190616	Assemblage1	0.915261990781482	10335	Rarefaction	1	1002.10483089129	996.650992270247	1007.55866951233
Assemblage1	10614	Rarefaction	1	1006.4341962622	1000.95418277771	1011.91420974669	0.917651679609164	0.917467651849976	0.917835707368352	Assemblage1	0.917651680360535	10614	Rarefaction	1	1006.43419761362	1000.9649097001	1011.90348552714
Assemblage1	10893	Rarefaction	1	1010.58741678259	1005.08014931015	1016.09468425503	0.919933876995548	0.919749211408936	0.92011854258216	Assemblage1	0.919933877048166	10893	Rarefaction	1	1010.5874168738	1005.10400374367	1016.07083000394
Assemblage1	11173	Rarefaction	1	1014.58910353824	1009.05567873091	1020.12252834558	0.922123017929079	0.92193764246986	0.922308393388299	Assemblage1	0.922123017869607	11173	Rarefaction	1	1014.5891034667	1009.09276595013	1020.08544098327
Assemblage1	11452	Rarefaction	1	1018.42046108497	1012.86209486699	1023.97882730294	0.924209715084515	0.924023540001059	0.924395890167971	Assemblage1	0.924209714751215	11452	Rarefaction	1	1018.42046046705	1012.91240870123	1023.92851223287
Assemblage1	11731	Rarefaction	1	1022.10506931465	1016.52281977855	1027.68731885076	0.926207692409385	0.926020605836406	0.926394778982364	Assemblage1	0.926207692681832	11731	Rarefaction	1	1022.10506979671	1016.58638976249	1027.62374983093
Assemblage1	12010	Rarefaction	1	1025.65123935965	1020.04610682375	1031.25637189555	0.928122227879941	0.927934101610109	0.928310354149773	Assemblage1	0.928122227844895	12010	Rarefaction	1	1025.65123930633	1020.12294808871	1031.17953052395
Assemblage1	12290	Rarefaction	1	1029.07867578055	1023.45152993973	1034.70582162136	0.929964636976167	0.929775325499997	0.930153948452337	Assemblage1	0.929964637062608	12290	Rarefaction	1	1029.07867594258	1023.54169270452	1034.61565918064
Assemblage1	12569	Rarefaction	1	1032.3700426342	1026.72186039396	1038.01822487444	0.931726274916249	0.931535631894329	0.931916917938168	Assemblage1	0.93172627422224	12569	Rarefaction	1	1032.37004133764	1026.82528649679	1037.91479617849
Assemblage1	12848	Rarefaction	1	1035.54442158045	1029.87605311192	1041.21279004898	0.933418026908646	0.933225896160667	0.933610157656624	Assemblage1	0.933418027243548	12848	Rarefaction	1	1035.54442222643	1029.99272663825	1041.09611781462
Assemblage1	13128	Rarefaction	1	1038.61874464514	1032.93092873577	1044.30656055452	0.935049469404478	0.934855685853182	0.935243252955774	Assemblage1	0.93504946945447	13128	Rarefaction	1	1038.61874474764	1033.06086210451	1044.17662739078
Assemblage1	13407	Rarefaction	1	1041.57678685606	1035.87036061894	1047.28321309319	0.936612547062406	0.936416957597112	0.936808136527701	Assemblage1	0.936612547913611	13407	Rarefaction	1	1041.57678847579	1036.01346551855	1047.14011143303
Assemblage1	13686	Rarefaction	1	1044.43505027897	1038.71074211245	1050.1593584455	0.938116537410954	0.937918985991384	0.938314088830524	Assemblage1	0.938116537500132	13686	Rarefaction	1	1044.43505046685	1038.8669679232	1050.00313301049
Assemblage1	13966	Rarefaction	1	1047.20824576772	1041.46668822994	1052.94980330551	0.939569638006818	0.939369965603765	0.939769310409871	Assemblage1	0.939569637779241	13966	Rarefaction	1	1047.20824532289	1041.63601518655	1052.78047545923
Assemblage1	14245	Rarefaction	1	1049.8812222476	1044.123137787	1055.6393067082	0.940964372005256	0.940762441411754	0.941166302598758	Assemblage1	0.940964372247205	14245	Rarefaction	1	1049.8812227097	1044.30545128801	1055.4569941314
Assemblage1	14524	Rarefaction	1	1052.46839366541	1046.6944107235	1058.24237660731	0.942308728045747	0.942104402848744	0.942513053242749	Assemblage1	0.942308728429422	14524	Rarefaction	1	1052.46839438278	1046.88963241599	1058.04715634957
Assemblage1	14803	Rarefaction	1	1054.9738265353	1049.18454425068	1060.76310881992	0.943605229408528	0.943398382410599	0.943812076406457	Assemblage1	0.943605229792634	14803	Rarefaction	1	1054.97382730404	1049.39258597043	1060.55506863765
Assemblage1	15083	Rarefaction	1	1057.40989834743	1051.60583650232	1063.21396019255	0.944860641184453	0.944651145555969	0.945070136812936	Assemblage1	0.944860640721324	15083	Rarefaction	1	1057.40989743062	1051.82664730427	1062.99314755698
Assemblage1	15362	Rarefaction	1	1059.76279641842	1053.94455432966	1065.58103850717	0.946068212871859	0.945855971298359	0.946280454445359	Assemblage1	0.94606821316483	15362	Rarefaction	1	1059.76279701235	1054.17798856907	1065.34760545563
Assemblage1	15641	Rarefaction	1	1062.04471864379	1056.21281736925	1067.87661991833	0.947234579730736	0.947019496508191	0.94744966295328	Assemblage1	0.947234579432836	15641	Rarefaction	1	1062.04471803212	1056.45876373229	1067.63067233195
Assemblage1	15921	Rarefaction	1	1064.26664228934	1058.42153350177	1070.11175107691	0.948365657046482	0.948147636807878	0.948583677285086	Assemblage1	0.948365657612771	15921	Rarefaction	1	1064.26664339587	1058.67992890248	1069.85335788926
Assemblage1	16200	Rarefaction	1	1066.41567927181	1060.55788711772	1072.2734714259	0.949455196747534	0.949234176033824	0.949676217461244	Assemblage1	0.949455197141823	16200	Rarefaction	1	1066.41568005541	1060.82856208636	1072.00279802446
Assemblage1	16479	Rarefaction	1	1068.50268618096	1062.6326661597	1074.37270620223	0.950509023741892	0.950284939440129	0.950733108043654	Assemblage1	0.950509024094081	16479	Rarefaction	1	1068.50268689857	1062.91549733366	1074.08987646348
Assemblage1	16759	Rarefaction	1	1070.53746843943	1064.65561505905	1076.41932181982	0.951532348419211	0.951305136541608	0.951759560296814	Assemblage1	0.951532348781521	16759	Rarefaction	1	1070.53746917615	1064.95051590854	1076.12442244376
Assemblage1	17038	Rarefaction	1	1072.50799267277	1066.61476645654	1078.40121888899	0.952519386682852	0.95228901559255	0.952749757773154	Assemblage1	0.952519386611132	17038	Rarefaction	1	1072.50799255183	1066.92156140006	1078.0944237036
Assemblage1	17317	Rarefaction	1	1074.42398537775	1068.51978634314	1080.32818441235	0.95347528685678	0.953241723359785	0.953708850353774	Assemblage1	0.953475286703103	17317	Rarefaction	1	1074.4239850451	1068.83833506472	1080.00963502548
Assemblage1	17596	Rarefaction	1	1076.28767298332	1070.37288456973	1082.20246139692	0.954401401318613	0.954164621249564	0.954638181387661	Assemblage1	0.954401401575547	17596	Rarefaction	1	1076.28767350327	1070.70305034702	1081.87229665953
Assemblage1	17876	Rarefaction	1	1078.10757370709	1072.18252763498	1084.0326197792	0.955302174301424	0.955062150397262	0.955542198205585	Assemblage1	0.955302174607388	17876	Rarefaction	1	1078.10757431396	1072.52420503946	1083.69094358847
Assemblage1	18155	Rarefaction	1	1079.87268864685	1073.93777492891	1085.80760236479	0.956172381754521	0.955929117916179	0.956415645592862	Assemblage1	0.956172381711434	18155	Rarefaction	1	1079.87268854363	1074.29077396059	1085.45460312667
Assemblage1	18434	Rarefaction	1	1081.59149589959	1075.64705307432	1087.53593872487	0.957016431731115	0.956769927729679	0.95726293573255	Assemblage1	0.957016431379689	18434	Rarefaction	1	1081.59149518087	1076.01122332484	1087.1717670369
Assemblage1	18714	Rarefaction	1	1083.27171015125	1077.31803084882	1089.22538945369	0.957838295265543	0.957588546203052	0.958088044328034	Assemblage1	0.957838295290193	18714	Rarefaction	1	1083.27171019971	1077.69326041499	1088.85015998443
Assemblage1	18993	Rarefaction	1	1084.90303536489	1078.94046531895	1090.86560541083	0.958633127150752	0.958380157708073	0.958886096593432	Assemblage1	0.958633127437049	18993	Rarefaction	1	1084.90303595477	1079.32656190228	1090.47951000726
Assemblage1	19272	Rarefaction	1	1086.49316555145	1080.5220047165	1092.46432638641	0.959404875509191	0.959148704639238	0.959661046379144	Assemblage1	0.959404875284241	19272	Rarefaction	1	1086.49316508547	1080.91880856215	1092.06752160878
Assemblage1	19552	Rarefaction	1	1088.04912263362	1082.06963007436	1094.02861519287	0.9601571067768	0.959897747489967	0.960416466063634	Assemblage1	0.960157106765378	19552	Rarefaction	1	1088.04912261727	1082.47702088113	1093.6212243534
Assemblage1	19831	Rarefaction	1	1089.56125554652	1083.57373871976	1095.54877237327	0.960885322036623	0.960622815067587	0.961147829005659	Assemblage1	0.960885322113727	19831	Rarefaction	1	1089.56125570523	1083.99151813103	1095.13099327943
Assemblage1	20110	Rarefaction	1	1091.03657945461	1085.041304974	1097.03185393522	0.961593074545447	0.961327453691847	0.961858695399047	Assemblage1	0.961593074635573	20110	Rarefaction	1	1091.03657963831	1085.46931401918	1096.60384525744
Assemblage1	20389	Rarefaction	1	1092.47641564637	1086.47364003772	1098.47919125503	0.962281150584929	0.962012453730307	0.962549847439551	Assemblage1	0.962281150625711	20389	Rarefaction	1	1092.47641572015	1086.91171393328	1098.04111750703
Assemblage1	20669	Rarefaction	1	1093.88700084816	1087.87694543757	1099.89705625875	0.962952662907708	0.962680920836799	0.963224404978617	Assemblage1	0.962952662599104	20669	Rarefaction	1	1093.88700020324	1088.3249563222	1099.44904408428
Assemblage1	20948	Rarefaction	1	1095.25946290788	1089.24239179597	1101.27653401978	0.963603528200744	0.963328796794326	0.963878259607161	Assemblage1	0.96360352781462	20948	Rarefaction	1	1095.25946208359	1089.70013967982	1100.81878448736
Assemblage1	21227	Rarefaction	1	1096.60004456412	1090.57618662495	1102.62390250329	0.964236855005876	0.963959182186954	0.964514527824798	Assemblage1	0.964236854760575	21227	Rarefaction	1	1096.60004404681	1091.04350721171	1102.15658088191
Assemblage1	21507	Rarefaction	1	1097.91447840049	1091.88403095711	1103.94492584387	0.964855467716528	0.964574893818022	0.965136041615034	Assemblage1	0.964855467568661	21507	Rarefaction	1	1097.91447808407	1092.36079313405	1103.4681630341
Assemblage1	21786	Rarefaction	1	1099.1944210189	1093.15762040642	1105.23122163138	0.965455563701222	0.965172152168122	0.965738975234322	Assemblage1	0.96545556362884	21786	Rarefaction	1	1099.19442085083	1093.64362353055	1104.7452181711
Assemblage1	22065	Rarefaction	1	1100.44561769214	1094.40266862919	1106.4885667551	0.966039967758562	0.965753773690475	0.966326161826649	Assemblage1	0.96603996743439	22065	Rarefaction	1	1100.44561700384	1094.89774541547	1105.99348859221
Assemblage1	22345	Rarefaction	1	1101.67335636874	1095.62443523454	1107.72227750293	0.966611252305448	0.966322322991557	0.966900181619338	Assemblage1	0.96661125198011	22345	Rarefaction	1	1101.67335567865	1096.12845148553	1107.21825987178
Assemblage1	22624	Rarefaction	1	1102.86978058678	1096.81509934706	1108.9244618265	0.967165871464576	0.966874275354135	0.967457467575017	Assemblage1	0.967165871414628	22624	Rarefaction	1	1102.86978048334	1097.32785722019	1108.41170374648
Assemblage1	22903	Rarefaction	1	1104.04019530743	1097.97993750061	1110.10045311424	0.967706401394763	0.967412198464226	0.968000604325299	Assemblage1	0.967706401181296	22903	Rarefaction	1	1104.04019483784	1098.50126943163	1109.57912024406
Assemblage1	23183	Rarefaction	1	1105.1894950144	1099.12381866444	1111.25517136436	0.96823519316867	0.967938435579478	0.968531950757862	Assemblage1	0.968235193349926	23183	Rarefaction	1	1105.18949539226	1099.65358941637	1110.72540136816
Assemblage1	23462	Rarefaction	1	1106.31027109294	1100.2393667059	1112.38117547998	0.96874893599326	0.968449695168232	0.969048176818287	Assemblage1	0.968748935913195	23462	Rarefaction	1	1106.31027092705	1100.7773784311	1111.84316342299
Assemblage1	23741	Rarefaction	1	1107.40743800908	1101.33147047651	1113.48340554165	0.969249987013659	0.96894832597954	0.969551648047777	Assemblage1	0.96924998698218	23741	Rarefaction	1	1107.40743793451	1101.87755769169	1112.93731817733
Assemblage1	24020	Rarefaction	1	1108.48172923074	1102.40085773232	1114.56260072915	0.969738771575321	0.969434754037788	0.970042789112853	Assemblage1	0.969738771715454	24020	Rarefaction	1	1108.48172952684	1102.95485681803	1114.00860223564
Assemblage1	24300	Rarefaction	1	1109.53758000873	1103.45194149102	1115.62321852644	0.970217385347779	0.969911067445297	0.970523703250261	Assemblage1	0.970217385350447	24300	Rarefaction	1	1109.53758000486	1104.01371266672	1115.061447343
Assemblage1	24579	Rarefaction	1	1110.56812536218	1104.47788554443	1116.65836517993	0.970682800695269	0.970374255395405	0.970991345995134	Assemblage1	0.970682800465201	24579	Rarefaction	1	1110.56812484213	1105.04723724825	1116.08901243601
Assemblage1	24858	Rarefaction	1	1111.57782327143	1105.48312552352	1117.67252101934	0.971137121424193	0.970826413635483	0.971447829212903	Assemblage1	0.971137121552172	24858	Rarefaction	1	1111.5778235571	1106.05989383333	1117.09575328086
Assemblage1	25138	Rarefaction	1	1112.57080649625	1106.47177409208	1118.66983890042	0.971582276524088	0.971269463911912	0.971895089136264	Assemblage1	0.971582276541419	25138	Rarefaction	1	1112.57080652943	1107.05582171921	1118.08579133964
Assemblage1	25417	Rarefaction	1	1113.54058179426	1107.43736429296	1119.64379929555	0.972015430562987	0.971700585879094	0.97233027524688	Assemblage1	0.972015430673598	25417	Rarefaction	1	1113.5405820484	1108.02850066	1119.05266343681
Assemblage1	25696	Rarefaction	1	1114.49130524269	1108.38403199191	1120.59857849347	0.972438521620631	0.972121709936836	0.972755333304426	Assemblage1	0.972438521360443	25696	Rarefaction	1	1114.49130465593	1108.9820968495	1120.00051246235
Assemblage1	25976	Rarefaction	1	1115.4268377733	1109.31561993849	1121.5380556081	0.972853329974666	0.972534609527311	0.973172050422022	Assemblage1	0.972853329865586	25976	Rarefaction	1	1115.42683752466	1109.92047642245	1120.93319862687
Assemblage1	26255	Rarefaction	1	1116.34102935847	1110.22600211876	1122.45605659818	0.97325719689548	0.972936639337072	0.973577754453887	Assemblage1	0.97325719697845	26255	Rarefaction	1	1116.34102955085	1110.83746449121	1121.8445946105
Assemblage1	26534	Rarefaction	1	1117.23776493867	1111.11904517219	1123.35648470515	0.973651912363632	0.973329582121226	0.973974242606037	Assemblage1	0.9736519121576	26534	Rarefaction	1	1117.23776446783	1111.7369544173	1122.73857451835
Assemblage1	26813	Rarefaction	1	1118.11753630527	1111.99523704684	1124.2398355637	0.974037756199877	0.973713717339482	0.974361795060273	Assemblage1	0.974037756226774	26813	Rarefaction	1	1118.11753635506	1112.6194370167	1123.61563569343
Assemblage1	27093	Rarefaction	1	1118.98388172544	1112.85810006604	1125.10966338483	0.974416334299205	0.974090644680878	0.974742023917533	Assemblage1	0.974416334413647	27093	Rarefaction	1	1118.98388199577	1113.48845362157	1124.47931036997
Assemblage1	27372	Rarefaction	1	1119.83107044421	1113.70192477822	1125.96021611019	0.974785201851191	0.974457930642818	0.975112473059564	Assemblage1	0.974785201677662	27372	Rarefaction	1	1119.83107003835	1114.33825211162	1125.32388796508
Assemblage1	27651	Rarefaction	1	1120.662665217	1114.5302578732	1126.79507256081	0.975145974838898	0.97481718466499	0.975474765012805	Assemblage1	0.975145974709985	27651	Rarefaction	1	1120.66266491372	1115.17240449311	1126.15292533433
Assemblage1	27931	Rarefaction	1	1121.48198879889	1115.34640764192	1127.61756995586	0.975500143598561	0.975169891390622	0.9758303958065	Assemblage1	0.975500143505462	27931	Rarefaction	1	1121.48198858535	1115.99424092321	1126.96973624749
Assemblage1	28210	Rarefaction	1	1122.28359853789	1116.14495090869	1128.4222461671	0.975845409286032	0.975513761791089	0.976177056780975	Assemblage1	0.975845409254702	28210	Rarefaction	1	1122.28359845146	1116.79829685628	1127.76890004663
Assemblage1	28489	Rarefaction	1	1123.07084109974	1116.92921975515	1129.21246244432	0.976183272402506	0.975850290370557	0.976516254434455	Assemblage1	0.976183272381606	28489	Rarefaction	1	1123.07084105096	1117.58792535837	1128.55375674355
Assemblage1	28769	Rarefaction	1	1123.84684359317	1117.70232815272	1129.99135903361	0.976515118965135	0.976180857984784	0.976849379945486	Assemblage1	0.976515119038183	28769	Rarefaction	1	1123.84684377029	1118.36626330133	1129.32742423924
Assemblage1	29048	Rarefaction	1	1124.60643050605	1118.45911839798	1130.75374261412	0.976838784921267	0.976503308981749	0.977174260860785	Assemblage1	0.97683878489045	29048	Rarefaction	1	1124.606430433	1119.12811220352	1130.08474866248
Assemblage1	29327	Rarefaction	1	1125.35275246354	1119.20272786619	1131.50277706088	0.97715566638269	0.976819034037236	0.977492298728144	Assemblage1	0.977155666513066	29327	Rarefaction	1	1125.35275276624	1119.87663430916	1130.82887122331
Assemblage1	29606	Rarefaction	1	1126.08615098762	1119.93349542532	1132.23880654992	0.97746595442354	0.977128223438384	0.977803685408697	Assemblage1	0.977465954191688	29606	Rarefaction	1	1126.08615043869	1120.61216552934	1131.56013534804
Assemblage1	29886	Rarefaction	1	1126.80951774206	1120.65430116635	1132.96473431777	0.977770911154588	0.977432134854286	0.978109687454891	Assemblage1	0.97777091106983	29886	Rarefaction	1	1126.80951754826	1121.33760933133	1132.28142576519
Assemblage1	30165	Rarefaction	1	1127.51800583929	1121.36031401468	1133.67569766391	0.978068536538291	0.977728774881381	0.978408298195201	Assemblage1	0.978068536852554	30165	Rarefaction	1	1127.51800658468	1122.0480978881	1132.98791528126
Assemblage1	30444	Rarefaction	1	1128.21452961151	1122.05443662563	1134.37462259738	0.978360102570742	0.978019410833675	0.978700794307809	Assemblage1	0.978360102360217	30444	Rarefaction	1	1128.21452911331	1122.74655091623	1133.68250731039
Assemblage1	30724	Rarefaction	1	1128.90182126635	1122.73939067837	1135.06425185433	0.978646788236107	0.978305217790442	0.978988358681772	Assemblage1	0.978646788542051	30724	Rarefaction	1	1128.90182199622	1123.43571176817	1134.36793222427
Assemblage1	31003	Rarefaction	1	1129.57526096299	1123.41057079553	1135.73995113045	0.978926706026525	0.978584313642046	0.979269098411005	Assemblage1	0.978926705903839	31003	Rarefaction	1	1129.5752606635	1124.11094220374	1135.03957912325
Assemblage1	31282	Rarefaction	1	1130.23760275351	1124.07072040402	1136.404485103	0.979201044568583	0.978857882892674	0.979544206244493	Assemblage1	0.979201044520256	31282	Rarefaction	1	1130.23760263938	1124.77500304189	1135.70020223688
